#1												
"float ShadingTable2014(22,28)"												
0	-3.1415926	-1.04719	-0.959927	-0.610867	-0.523597	-0.436327	0.436327	0.523597	0.610867	0.959927	1.04719	3.1415926
-0.872665	0	0	0	0	0	0	0	0	0	0	0	0
-0.785398	0	0	0.515733288	0.751833306	0.796898047	0.806390346	0.806390346	0.796898047	0.751833306	0.515733288	0	0
-0.523599	0	0	0.6316417	0.920803986	0.975996795	0.98762244	0.98762244	0.975996795	0.920803986	0.6316417	0	0
-0.436332	0	0	0.639557866	0.932344131	0.988228655	1	1	0.988228655	0.932344131	0.639557866	0	0
0.436332	0	0	0.639557866	0.932344131	0.988228655	1	1	0.988228655	0.932344131	0.639557866	0	0
0.523599	0	0	0.6316417	0.920803986	0.975996795	0.98762244	0.98762244	0.975996795	0.920803986	0.6316417	0	0
0.785398	0	0	0.515733288	0.751833306	0.796898047	0.806390346	0.806390346	0.796898047	0.751833306	0.515733288	0	0
0.872665	0	0	0	0	0	0	0	0	0	0	0	0
