0,0,1992.610376,-1992.77885,0.168474284
3600.330861,0,2040.081002,-2031.401035,0
7200.661723,0,2040.214458,-2031.537241,0
10800.99258,0,2040.215394,-2031.393407,0
14401.32345,0,2040.215402,-2031.190879,0
18001.65431,0,2040.215402,-2031.172577,0
21601.98517,0,2040.215402,-2031.009409,0
25202.31603,0,2040.215402,-2031.162287,0
28802.64689,0,2040.215402,-2031.169962,0
32402.97775,0,2040.215402,-2031.169969,0
36003.30861,0,2040.215402,-2031.169989,0
39603.63948,34.6696821,2040.215402,-2070.853765,30.63836284
43203.97034,53.32893003,2040.215402,-2108.504794,68.2893919
46804.3012,65.95557093,2040.215402,-2135.996975,95.78157333
50404.63206,64.55236554,2040.215402,-2133.649354,93.43395204
54004.96292,59.83262259,2040.215402,-2126.542869,86.32746667
57605.29378,33.23098762,2040.215402,-2084.154305,43.9389032
61205.62464,4.440677503,2040.215402,-2038.93161,0
64805.9555,8.88E-06,2040.215402,-2031.173927,0
68406.28637,7.68E-06,2040.215402,-2031.169975,0
72006.61723,5.49E-06,2040.215402,-2031.169974,0
75606.94809,0,2040.215402,-2031.025981,0
79207.27895,0,2040.215402,-2030.823798,0
82807.60981,0,2040.215402,-2030.622811,0
86407.94067,0,2040.215402,-2030.452917,0
90008.27153,0,2040.215402,-2029.902371,0
93608.6024,0,2040.215402,-2029.715735,0
97208.93326,0,2040.215402,-2029.516545,0
100809.2641,0,2040.215402,-2029.347631,0
104409.595,0,2040.215402,-2029.148684,0
108009.9258,0,2040.215402,-2028.940122,0
111610.2567,0,2040.215402,-2028.924254,0
115210.5876,0,2040.215402,-2028.925541,0
118810.9184,0,2040.215402,-2028.925712,0
122411.2493,0,2040.215402,-2029.2718,0
126011.5801,42.28369525,2040.215402,-2077.674521,37.45911906
129611.911,61.75144858,2040.215402,-2123.47705,83.26164753
133212.2419,66.73247437,2040.215402,-2136.558884,96.34348157
136812.5727,61.40973226,2040.215402,-2124.985191,84.76978879
140412.9036,39.77360446,2040.215402,-2095.187259,54.9718572
144013.2345,8.339394372,2040.215402,-2043.073017,2.857615068
147613.5653,1.336906406,2040.215402,-2032.641251,0
151213.8962,8.89E-06,2040.215402,-2030.425344,0
154814.227,7.68E-06,2040.215402,-2030.594284,0
158414.5579,5.50E-06,2040.215402,-2030.600489,0
162014.8888,0,2040.215402,-2030.600645,0
165615.2196,0,2040.215402,-2030.792522,0
169215.5505,0,2040.215402,-2030.801478,0
172815.8813,0,2040.215402,-2030.801479,0
176416.2122,0,2040.215402,-2030.801834,0
180016.5431,0,2040.215402,-2031.345814,0
183616.8739,0,2040.215402,-2031.370962,0
187217.2048,0,2040.215402,-2031.371104,0
190817.5357,0,2040.215402,-2031.524022,0
194417.8665,0,2040.215402,-2031.534443,0
198018.1974,0,2040.215402,-2031.70898,0
201618.5282,0,2040.215402,-2032.240234,0
205218.8591,0,2040.215402,-2032.264272,0
208819.19,0,2040.215402,-2032.454759,0
212419.5208,0.11767582,2040.215402,-2032.789592,0
216019.8517,0.1032186,2040.215402,-2032.815267,0
219620.1825,0.285442131,2040.215402,-2032.841833,0
223220.5134,0.242727621,2040.215402,-2032.834131,0
226820.8443,0.09558261,2040.215402,-2032.600618,0
230421.1751,0.036878882,2040.215402,-2032.343797,0
234021.506,9.23E-06,2040.215402,-2032.275441,0
237621.8369,8.87E-06,2040.215402,-2032.275374,0
241222.1677,7.66E-06,2040.215402,-2032.274937,0
244822.4986,5.49E-06,2040.215402,-2032.122221,0
248422.8294,0,2040.215402,-2032.113725,0
252023.1603,0,2040.215402,-2031.914305,0
255623.4912,0,2040.215402,-2031.906954,0
259223.822,0,2040.215402,-2031.906939,0
262824.1529,0,2040.215402,-2031.76144,0
266424.4837,0,2040.215402,-2031.559141,0
270024.8146,0,2040.215402,-2031.388768,0
273625.1455,0,2040.215402,-2031.193712,0
277225.4763,0,2040.215402,-2030.836699,0
280825.8072,0,2040.215402,-2030.616258,0
284426.138,0,2040.215402,-2030.608366,0
288026.4689,0,2040.215402,-2030.245968,0
291626.7998,0,2040.215402,-2030.231975,0
295227.1306,0,2040.215402,-2030.231917,0
298827.4615,23.1689578,2040.215402,-2054.94015,14.72474808
302427.7924,35.52849725,2040.215402,-2080.592469,40.37706685
306028.1232,26.25563436,2040.215402,-2070.449657,30.23425454
309628.4541,22.32982228,2040.215402,-2058.750902,18.53549992
313228.7849,19.38590759,2040.215402,-2059.81985,19.60444807
316829.1158,4.229600192,2040.215402,-2037.117141,0
320429.4467,0.364493444,2040.215402,-2031.206765,0
324029.7775,8.88E-06,2040.215402,-2030.447069,0
327630.1084,7.68E-06,2040.215402,-2030.444559,0
331230.4392,5.50E-06,2040.215402,-2030.251887,0
334830.7701,0,2040.215402,-2030.082713,0
338431.101,0,2040.215402,-2029.884662,0
342031.4318,0,2040.215402,-2029.711364,0
345631.7627,0,2040.215402,-2029.701033,0
349232.0936,0,2040.215402,-2029.509127,0
352832.4244,0,2040.215402,-2029.500688,0
356432.7553,0,2040.215402,-2029.340646,0
360033.0861,0,2040.215402,-2029.341416,0
363633.417,0,2040.215402,-2029.147353,0
367233.7479,0,2040.215402,-2028.939946,0
370834.0787,0,2040.215402,-2028.924323,0
374434.4096,0,2040.215402,-2028.92553,0
378034.7404,0,2040.215402,-2028.925526,0
381635.0713,0,2040.215402,-2028.925405,0
385235.4022,29.10238059,2040.215402,-2060.059687,19.84428447
388835.733,49.04135794,2040.215402,-2100.585815,60.37041324
392436.0639,54.73382993,2040.215402,-2112.197061,71.98165885
396036.3948,49.75815372,2040.215402,-2104.703961,64.48855916
399636.7256,36.77060291,2040.215402,-2084.382432,44.16702941
403237.0565,13.28656852,2040.215402,-2050.642914,10.42751143
406837.3873,0.094239773,2040.215402,-2029.994109,0
410437.7182,8.89E-06,2040.215402,-2029.341055,0
414038.0491,7.68E-06,2040.215402,-2029.327601,0
417638.3799,5.51E-06,2040.215402,-2029.334684,0
421238.7108,0,2040.215402,-2029.148721,0
424839.0416,0,2040.215402,-2028.946109,0
428439.3725,0,2040.215402,-2028.93352,0
432039.7034,0,2040.215402,-2028.776308,0
435640.0342,0,2040.215402,-2028.576331,0
439240.3651,0,2040.215402,-2028.559565,0
442840.6959,0,2040.215402,-2028.395587,0
446441.0268,0,2040.215402,-2028.550302,0
450041.3577,0,2040.215402,-2028.557038,0
453641.6885,0,2040.215402,-2028.557036,0
457242.0194,0,2040.215402,-2028.557093,0
460842.3503,0,2040.215402,-2028.722502,0
464442.6811,0,2040.215402,-2029.089188,0
468043.012,0,2040.215402,-2029.457711,0
471643.3428,31.92916234,2040.215402,-2065.087164,24.87176197
475243.6737,33.67964201,2040.215402,-2078.947292,38.73188991
478844.0046,44.75375412,2040.215402,-2089.870104,49.65470237
482444.3354,69.48186963,2040.215402,-2140.08485,99.86944783
486044.6663,49.22518556,2040.215402,-2108.208596,67.9931943
489644.9971,15.97311838,2040.215402,-2055.576619,15.36121686
493245.328,0.167615019,2040.215402,-2031.076094,0
496845.6589,8.87E-06,2040.215402,-2030.440529,0
500445.9897,7.67E-06,2040.215402,-2030.432995,0
504046.3206,5.50E-06,2040.215402,-2030.432995,0
507646.6515,0,2040.215402,-2030.432954,0
511246.9823,0,2040.215402,-2030.239856,0
514847.3132,0,2040.215402,-2030.231999,0
518447.644,0,2040.215402,-2030.231993,0
522047.9749,0,2040.215402,-2030.232905,0
525648.3058,0,2040.215402,-2030.425022,0
529248.6366,0,2040.215402,-2030.23996,0
532848.9675,0,2040.215402,-2030.231994,0
536449.2983,0,2040.215402,-2030.231993,0
540049.6292,0,2040.215402,-2030.232034,0
543649.9601,0,2040.215402,-2030.411897,0
547250.2909,0,2040.215402,-2030.580685,0
550850.6218,0,2040.215402,-2030.956449,0
554450.9527,0,2040.215402,-2031.494203,0
558051.2835,0.080807673,2040.215402,-2031.830465,0
561651.6144,0.645520846,2040.215402,-2032.483281,0
565251.9452,1.136308982,2040.215402,-2033.265777,0
568852.2761,0.466321547,2040.215402,-2032.44605,0
572452.607,0.272837908,2040.215402,-2032.041715,0
576052.9378,0.193175652,2040.215402,-2031.696497,0
579653.2687,9.24E-06,2040.215402,-2031.371,0
583253.5995,8.86E-06,2040.215402,-2031.370976,0
586853.9304,7.65E-06,2040.215402,-2031.370974,0
590454.2613,5.50E-06,2040.215402,-2031.370972,0
594054.5921,0,2040.215402,-2031.371052,0
597654.923,0,2040.215402,-2031.532234,0
601255.2539,0,2040.215402,-2031.538461,0
604855.5847,0,2040.215402,-2031.538529,0
608455.9156,0,2040.215402,-2031.731806,0
612056.2464,0,2040.215402,-2031.546041,0
615656.5773,0,2040.215402,-2031.538463,0
619256.9082,0,2040.215402,-2031.53846,0
622857.239,0,2040.215402,-2031.53846,0
626457.5699,0,2040.215402,-2031.53846,0
630057.9007,0,2040.215402,-2031.53846,0
633658.2316,0,2040.215402,-2031.53846,0
637258.5625,0,2040.215402,-2031.538576,0
640858.8933,0,2040.215402,-2031.550012,0
644459.2242,0.021724333,2040.215402,-2031.23247,0
648059.555,7.73E-06,2040.215402,-2030.837409,0
651659.8859,0.042088633,2040.215402,-2030.663366,0
655260.2168,0.097558522,2040.215402,-2030.579205,0
658860.5476,8.07981338,2040.215402,-2039.302447,0
662460.8785,7.513193,2040.215402,-2042.280113,2.06471067
666061.2094,0.137401418,2040.215402,-2030.311741,0
669661.5402,8.87E-06,2040.215402,-2029.727228,0
673261.8711,7.66E-06,2040.215402,-2029.518768,0
676862.2019,5.51E-06,2040.215402,-2029.169153,0
680462.5328,0,2040.215402,-2028.607827,0
684062.8637,0,2040.215402,-2028.208431,0
687663.1945,0,2040.215402,-2028.194167,0
691263.5254,0,2040.215402,-2028.032418,0
694863.8562,0,2040.215402,-2028.026112,0
698464.1871,0,2040.215402,-2027.8265,0
702064.518,0,2040.215402,-2027.820058,0
705664.8488,0,2040.215402,-2027.821555,0
709265.1797,0,2040.215402,-2028.006661,0
712865.5106,0,2040.215402,-2028.02909,0
716465.8414,0,2040.215402,-2027.833246,0
720066.1723,0,2040.215402,-2027.806902,0
723666.5031,0,2040.215402,-2028.003712,0
727266.834,0,2040.215402,-2028.172589,0
730867.1649,34.88675578,2040.215402,-2065.247124,25.03172177
734467.4957,52.18399613,2040.215402,-2106.558895,66.34349326
738067.8266,48.40762815,2040.215402,-2102.082521,61.86711853
741668.1574,30.53295044,2040.215402,-2074.99636,34.78095774
745268.4883,19.74312233,2040.215402,-2055.322664,15.10726239
748868.8192,11.1918964,2040.215402,-2046.126251,5.910848994
752469.15,0.941563811,2040.215402,-2030.510816,0
756069.4809,8.87E-06,2040.215402,-2028.778252,0
759669.8118,7.66E-06,2040.215402,-2028.575377,0
763270.1426,5.51E-06,2040.215402,-2028.405007,0
766870.4735,0,2040.215402,-2028.20584,0
770470.8043,0,2040.215402,-2028.192857,0
774071.1352,0,2040.215402,-2028.032676,0
777671.4661,0,2040.215402,-2028.026093,0
781271.7969,0,2040.215402,-2027.826325,0
784872.1278,0,2040.215402,-2027.820058,0
788472.4586,0,2040.215402,-2027.820054,0
792072.7895,0,2040.215402,-2027.820054,0
795673.1204,0,2040.215402,-2027.820054,0
799273.4512,0,2040.215402,-2027.820054,0
802873.7821,0,2040.215402,-2027.820054,0
806474.1129,0,2040.215402,-2027.82027,0
810074.4438,0,2040.215402,-2028.000392,0
813674.7747,0,2040.215402,-2028.161211,0
817275.1055,37.46324318,2040.215402,-2068.092815,27.87741309
820875.4364,61.4114227,2040.215402,-2122.029009,81.81360659
824475.7673,67.94914221,2040.215402,-2136.439609,96.22420663
828076.0981,66.3063636,2040.215402,-2133.436676,93.22127409
831676.429,59.44766142,2040.215402,-2123.135709,82.92030645
835276.7598,33.17413974,2040.215402,-2080.487329,40.27192714
838877.0907,5.352672229,2040.215402,-2038.56857,0
842477.4216,8.86E-06,2040.215402,-2029.494998,0
846077.7524,7.64E-06,2040.215402,-2029.494947,0
849678.0833,5.50E-06,2040.215402,-2029.333321,0
853278.4141,0,2040.215402,-2029.327519,0
856878.745,0,2040.215402,-2029.327516,0
860479.0759,0,2040.215402,-2029.327516,0
864079.4067,0,2040.215402,-2029.327432,0
867679.7376,0,2040.215402,-2029.133512,0
871280.0685,0,2040.215402,-2029.126517,0
874880.3993,0,2040.215402,-2029.126521,0
878480.7302,0,2040.215402,-2029.126681,0
882081.061,0,2040.215402,-2029.313848,0
885681.3919,0,2040.215402,-2029.334896,0
889281.7228,0,2040.215402,-2029.132315,0
892882.0536,0,2040.215402,-2029.126519,0
896482.3845,0,2040.215402,-2029.127379,0
900082.7153,0,2040.215402,-2029.473736,0
903683.0462,0.239664922,2040.215402,-2029.742265,0
907283.3771,0.089404545,2040.215402,-2029.802395,0
910883.7079,0.150661764,2040.215402,-2030.033289,0
914484.0388,0.135877426,2040.215402,-2030.383876,0
918084.3697,0.094990927,2040.215402,-2030.88581,0
921684.7005,0.037543507,2040.215402,-2030.847239,0
925285.0314,9.24E-06,2040.215402,-2031.144824,0
928885.3622,8.83E-06,2040.215402,-2031.353685,0
932485.6931,7.61E-06,2040.215402,-2031.526298,0
936086.024,5.49E-06,2040.215402,-2031.196387,0
939686.3548,0,2040.215402,-2031.185559,0
943286.6857,0,2040.215402,-2030.634844,0
946887.0165,0,2040.215402,-2030.45559,0
950487.3474,0,2040.215402,-2030.088404,0
954087.6783,0,2040.215402,-2029.879956,0
957688.0091,0,2040.215402,-2029.701073,0
961288.34,0,2040.215402,-2029.696005,0
964888.6708,0,2040.215402,-2029.696007,0
968489.0017,0,2040.215402,-2029.696007,0
972089.3326,0,2040.215402,-2029.696007,0
975689.6634,0,2040.215402,-2029.69614,0
979289.9943,0,2040.215402,-2029.841202,0
982890.3252,0,2040.215402,-2030.193979,0
